"","Date","TmaxC","TminC","RHmax","RHmin","SolRadMax","WSmin","WSmax"
"42","02-11","19.956123333333","7.88376095238101","96.2984361904762","52.3650751785714","393.482203238096","1.281400000149","4.1958501450891"
"43","02-12","19.7809","7.89053047619001","97.795863547619","54.2907359761905","400.506816309524","0.981271428465","4.391980521535"
"44","02-13","19.58542047619","7.89604797619","98.1371361904762","55.5225474404762","382.08848454762","1.536828571386","3.7570021690902"
"45","02-14","19.774910238095","7.80363285714304","97.9761752976191","57.0056645","392.13140004762","1.428271428465","4.74009068463024"
"46","02-15","19.138311428571","7.625440238095","98.4443165952381","56.3003189404762","395.094502857142","1.123885714158","4.44742256441342"
"47","02-16","19.4415651190481","7.44698821428602","99.0802173214286","57.0818141071429","393.775888666666","1.313328571386","4.249349128614"
"48","02-17","19.600958928571","7.604610119048","98.6154025","57.5205110714286","400.15592545238","1.244895","4.4489321"
"49","02-18","19.930848452381","7.97200809523804","97.964357952381","54.7084756904762","395.787110166666","1.061625","4.55119974404762"
"50","02-19","20.060420357143","8.03242654761902","97.4401384404762","56.2883881547619","393.28079547619","1.48404","3.86403926166666"
"51","02-20","20.079496547619","8.513450119048","98.3308994166667","56.5789346547619","381.491422595238","1.606965","4.50084787857142"
"52","02-21","20.371415119048","9.24410392857101","97.4945946190476","57.0597062380952","381.285394690476","1.22031","4.60187982119048"
"53","02-22","20.55612297619","9.10014345238102","97.4469231071429","55.3460938809524","399.851401714286","1.23372","4.54577614404762"
"54","02-23","20.10966797619","8.17635809523802","98.2536691547619","55.5206639761905","408.902474619048","1.0728","5.33026193666666"
"55","02-24","20.29545452381","8.24809261904801","96.8500225","53.2202807619048","427.195839380952","1.222545","4.27123989714286"
"56","02-25","20.678377142857","8.637417380952","97.4959173690476","54.5537912738095","409.909618690476","1.271715","4.07530312833334"
"57","02-26","20.5438744047621","8.42889059523804","97.3048193333333","54.0020139642857","432.431193071428","1.081314285693","4.37774793097366"
"58","02-27","20.632398214286","8.513366071429","97.8054068452381","53.3437137619048","443.230012857142","1.372928571237","4.55308853447728"
"59","02-28","20.898996309524","8.41408690476203","97.9408895595238","52.3789377619048","460.56791152381","1.172842857228","3.92655614610534"
"60","03-01","21.601129404762","8.70226678571402","97.63612875","49.8265860952381","463.764882428572","1.213285714158","4.09451914441342"
"61","03-02","21.68546047619","8.59355869047602","98.7093198095238","50.6705450952381","478.590461190476","1.272885714456","4.21774708316304"
"62","03-03","21.88938702381","8.58944178571403","98.4812951904762","51.4414848214286","485.545455857142","1.5645","3.79869918095238"
"63","03-04","22.111647619048","9.02468297619004","98.9977592857143","51.5480055714286","492.98174152381","1.398471428763","3.80921055695128"
"64","03-05","21.829615833333","9.17865119047605","98.9157384642857","52.2764224880952","489.54610547619","1.406985714456","4.95343267840114"
"65","03-06","21.391528928571","8.87497464285701","99.0960220714286","53.9192112619048","500.456538428572","1.219671428763","4.71530396552272"
"66","03-07","21.383044047619","8.693571547619","99.3659339880952","54.2473107380952","506.818403333334","1.087699999851","4.25902991776804"
"67","03-08","21.396256071429","8.88155702381005","98.8574552738095","52.9820399047619","514.13701045238","1.219671428763","4.50022950933224"
"68","03-09","21.481533809524","8.88092261904802","98.8996380119048","53.1068352738095","522.44909152381","1.432528571535","5.24687329036976"
"69","03-10","21.655767261905","8.60045273809504","99.2562164166667","50.4601580833333","565.248772142858","1.264371428763","4.50401057837986"
"70","03-11","22.149776547619","8.86414416666702","99.4353274404762","51.3672973095238","563.576245714286","1.132399999851","4.64639555729186"
"71","03-12","22.651134166667","9.36679761904804","98.9487174642857","49.8035002261905","574.86657952381","1.011071428614","4.64759449281458"
"72","03-13","22.373961428571","9.58207666666704","99.1845577857143","50.3081098333333","549.207955714286","1.4304","4.24026693238096"
"73","03-14","22.535992976191","9.33023452381002","98.6527494166667","49.2319122261905","566.37042452381","1.483614285693","4.3011921238308"
"74","03-15","22.834910952381","9.31456535714301","99.0474502261905","49.1488148571429","578.06898404762","1.487871428763","4.46698621552272"
"75","03-16","22.87205702381","9.41744523809501","98.3868874166667","48.1066472619048","590.835998095238","1.155814285842","4.58152020225324"
"76","03-17","22.85332797619","9.20596452381","98.8624360952381","47.1708630833333","588.301194428572","1.272885714456","4.94134536173448"
"77","03-18","23.208112023809","9.10042357142902","98.6947864880952","46.1919005952381","601.492140714286","1.055771428614","4.37928867971934"
"78","03-19","23.344783928571","9.01523750000001","98.1993435","45.0671915119048","618.444131428572","1.040871428763","4.86528448242748"
"79","03-20","23.536991190476","8.98746035714305","98.2882626428571","43.4726005119048","628.544026190476","1.311199999851","4.20734224776804"
"80","03-21","23.860530238095","9.16034642857102","98.24092925","43.7128110119048","637.605013809524","0.996171428763","4.71908483790366"
"81","03-22","24.11861452381","9.23261035714302","96.7907188333333","42.6615287142857","636.20477","1.600685714307","4.16301746426442"
"82","03-23","23.820433333333","9.03609714285705","97.1864442619048","44.0217269761905","613.73215047619","1.489999999851","4.3148521049109"
"83","03-24","23.6888625","9.23821559523805","97.9020093333333","44.626438452381","603.704665857142","1.370800000149","4.97821971651766"
"84","03-25","23.550290238095","8.81559845238104","97.8143356428571","42.7651749404762","642.404603333334","1.596428571237","4.2070248692392"
"85","03-26","23.6824310714291","8.79050702381005","97.9573936428571","42.6932858690476","631.415002238096","1.807157142921","4.08748684398376"
"86","03-27","23.8319448809521","9.03705595238102","97.4757484880952","42.9550958571429","642.08628904762","1.770971428614","3.6241986618622"
"87","03-28","23.8815075","8.98447488095201","97.4998693928571","41.3702080119048","657.009357142858","1.258305","5.21742926904762"
"88","03-29","24.538634880952","8.99943630952401","96.8262158571429","39.8159084404762","686.66442095238","1.262242857228","5.04288009039104"
"89","03-30","25.073424166667","9.20991190476201","95.7156708928571","38.3601074047619","664.037541928572","1.666671428763","4.33366006409414"
"90","03-31","25.183233809524","9.34722202381005","94.9805943214286","37.8051470714286","674.707580952382","1.453814285544","4.67868625255124"
"91","04-01","25.505521785714","9.73498619047604","94.7257133571429","37.7856096190476","688.496386190476","1.628357142921","4.6499453118409"
"92","04-02","25.981724047619","9.97945297619003","94.8488652261905","37.5003866071429","697.417807619048","1.289914285842","4.84007097844372"
"93","04-03","26.170181071429","10.025746190476","95.9061737857143","37.557720047619","690.957039047618","1.709242857228","4.28359437372438"
"94","04-04","25.868900119048","9.93325166666705","95.5688083809524","36.8461578452381","670.28130547619","1.378995","4.33468460714286"
"95","04-05","25.593024642857","9.46796119047605","94.7896416428571","36.8735045595238","696.876627619048","1.772355","4.0453799904762"
"96","04-06","26.105149047619","9.42285154761902","93.0314236071429","34.328098202381","686.594786428572","1.49298","4.58780123095238"
"97","04-07","26.488138333333","10.019763809524","92.0497368333333","34.7350978809524","706.792049285714","1.55556","4.48067740714286"
"98","04-08","27.039357857143","10.332430357143","89.6214671071429","33.1907432083333","714.771542619048","1.54215","4.37159561190476"
"99","04-09","27.346111904762","10.534089047619","90.1970333809524","33.2849219047619","696.721131904762","1.57791","4.13879717857142"
"100","04-10","26.953621071429","10.500890357143","90.19974275","34.1138596547619","697.394070714286","1.72989","4.69445616190476"
"101","04-11","26.49881952381","10.425240833333","89.6546024166667","33.8662542976191","692.037104761904","1.551728571237","5.054097828763"
"102","04-12","26.340950119048","10.01773297619","89.8595734761905","33.6445007619048","713.676858809524","1.528314285693","4.40559918811652"
"103","04-13","26.469899642857","10.108285595238","89.0736498928571","33.6025338571429","706.01876845238","1.536828571386","4.355878378614"
"104","04-14","26.429001190476","9.95748571428601","90.4463621785714","33.679874452381","701.198446904762","1.502771428614","4.72749475233838"
"105","04-15","26.640957142857","10.317465238095","90.1220195714286","34.1569955714286","718.901773809524","1.636871428614","4.73382779757648"
"106","04-16","27.353744404762","10.464373452381","89.1953469404762","32.8725746190476","716.134820619048","1.575142857228","4.91169528086724"
"107","04-17","27.779618571429","10.745464285714","90.0797975238095","31.5489975119048","749.25341952381","1.313328571386","5.14915185718542"
"108","04-18","28.20909","11.166037619048","87.4283954404762","31.3101509404762","755.214423809524","1.56024285693","4.51665588592714"
"109","04-19","28.337034047619","11.601378928571","87.4813576904762","31.4884565119048","718.599892714286","1.277142857079","4.7065077833972"
"110","04-20","28.301583809524","11.533295595238","89.5385453571429","32.1092482142857","757.211916666666","1.487871428763","4.62218534742748"
"111","04-21","28.0251375","10.984033571429","91.5228101785714","32.2062892380952","754.866686428572","1.794385714158","4.79112408346104"
"112","04-22","28.036270238095","11.170854880952","89.4991990238095","32.1962627202381","762.898960714286","1.888042857228","4.80908626658152"
"113","04-23","28.284301309524","11.398777380952","87.6681276547619","31.8236581785714","770.124615714286","1.758199999851","5.02684111919662"
"114","04-24","28.869855714286","11.501487261905","88.7425922976191","30.4574564642857","772.339366904762","1.800771428763","4.23348488314176"
"115","04-25","29.434851785714","11.818752857143","89.2371853690476","30.5184035357143","783.480421666666","1.394214285693","4.74320577621176"
"116","04-26","30.131471428571","12.249478571429","88.1316268571429","29.378862452381","790.604048571428","1.353771428763","4.7030698164751"
"117","04-27","30.049595952381","12.236738095238","88.0715186190476","30.0715232857143","795.157457380952","1.766714285544","4.90113265017028"
"118","04-28","29.892776190476","12.306364761905","89.0858925","29.5409064761905","796.848719761904","1.700728571535","5.51381152132214"
"119","04-29","30.230821309524","12.741741309524","88.1837383333333","30.2224718333333","789.878030714286","1.6539","4.92950304285714"
"120","04-30","30.5840066666671","13.052905714286","86.1574453214286","29.971851547619","805.90259452381","1.639000000149","4.78278771294624"
"121","05-01","30.76634047619","12.885733809524","88.2884694404762","30.0361881547619","825.79443","1.673057142921","4.5344055166028"
"122","05-02","30.997010714286","13.033316547619","88.8291207023809","29.929494547619","832.994493333334","1.413371428614","4.76343248567172"
"123","05-03","31.372390119048","12.979609880952","89.1240194166667","29.9689857380952","820.912323809524","1.796514285693","4.415675149307"
"124","05-04","31.383254880952","12.972204761905","88.381012952381","29.2409542738095","846.617551428572","1.885914285693","4.58883263573558"
"125","05-05","31.774924404762","13.316291190476","88.3691488333333","28.3154369642857","836.760571190476","1.38995714307","4.9812412474062"
"126","05-06","32.305564047619","13.671354642857","88.6023687857143","28.7651293690476","856.64700047619","1.509157142772","4.78486448103752"
"127","05-07","32.594478928571","13.673082142857","86.4664799285714","27.5330037857143","865.107948809524","1.968928571535","4.31321702608404"
"128","05-08","33.106423809524","14.068133928571","86.4157703571429","26.2261013690476","861.51759547619","1.853985714456","4.6728811807821"
"129","05-09","33.398590952381","14.32887702381","86.4977044761905","27.479805547619","863.957823928572","1.777357142772","5.21221394651372"
"130","05-10","33.333805833333","14.462153809524","86.3945370952381","27.0445662321429","866.090134285714","1.549600000149","4.92047631651766"
"131","05-11","33.669027142857","14.74213047619","85.7003094404762","27.4231389761905","874.824252380952","1.611328571535","4.78846464275072"
"132","05-12","33.894123809524","14.823392142857","85.3161004404762","26.8087084285714","863.553118333334","1.600685714307","4.61849333331204"
"133","05-13","34.337380595238","14.99371047619","85.3386701071429","26.5648217142857","873.442337619048","1.504900000149","4.3220885903272"
"134","05-14","34.65528452381","15.425614642857","82.5396291666667","25.8094364761905","871.16784904762","1.579399999851","4.47357819300614"
"135","05-15","34.704697738095","15.336100357143","82.528619547619","26.0389961071429","865.42408","1.687957142772","4.44802157627562"
"136","05-16","35.084626428571","15.540718214286","81.4836322619048","25.4167422321429","876.098443571428","1.817800000149","4.03332531651766"
"137","05-17","35.067210952381","15.647980714286","81.2921747142857","24.8994326785714","870.953583333334","1.536828571386","4.73099317147114"
"138","05-18","35.097821904762","15.643457619048","83.3448419642857","25.6838978154762","869.88862","1.645385714307","4.32057487378824"
"139","05-19","35.272801904762","15.831790357143","84.2590055476191","25.3510820952381","882.532612619048","1.696471428465","4.22612744296358"
"140","05-20","35.268977380952","15.80399452381","83.4640978571429","25.2479398690476","875.664831904762","2.117928571386","3.46811188575686"
"141","05-21","34.864363809524","15.486347976191","86.0047811071429","26.11088725","866.304285238096","1.968928571535","4.04594906656024"
"142","05-22","35.109688571429","15.6829","85.6235486190476","26.0714691607143","875.943906190476","1.796514285693","3.7933612238308"
"143","05-23","35.750962142857","16.101450833333","84.8660436547619","26.0788126071429","882.658078571428","1.562371428465","4.08046463582072"
"144","05-24","36.032807142857","16.57861797619","85.6208241666667","26.5749666488095","896.226416904762","1.7433","4.29669292380952"
"145","05-25","35.986831309524","16.514404285714","85.4005649404762","26.0594668392857","892.056588571428","1.555985714307","4.16527445712158"
"146","05-26","36.584825833333","16.773807261905","84.2903404761905","25.0768881547619","897.961980238096","1.685828571237","3.45343029304872"
"147","05-27","36.735867142857","17.21356702381","83.4209008571429","24.9447064702381","884.42778952381","1.896557142921","3.4491116118409"
"148","05-28","36.925865357143","17.269502142857","82.6788394880952","25.210585297619","907.029071904762","2.045557142772","3.58398432865658"
"149","05-29","37.319465714286","17.688373928571","82.3399197738095","25.5535204940476","901.412777619048","1.64964285693","3.9503946835462"
"150","05-30","37.348423333333","17.964984642857","81.589439702381","25.0021596130952","906.140432142858","1.675185714456","3.8567789307821"
"151","05-31","37.75208","18.082474047619","82.8278372380952","25.4262257738095","911.245209761904","1.306942857228","4.57263614991486"
"152","06-01","37.738890952381","17.794972261905","84.4079082261905","25.0965854345238","894.384641428572","1.92635714307","4.44208943788238"
"153","06-02","37.742674880952","17.936951547619","83.6395275595238","25.7453539047619","903.894628809524","1.73904285693","4.42543427402238"
"154","06-03","37.666091428571","18.012475595238","84.1974117142857","25.073544547619","901.25916452381","1.762457142921","4.41255290398376"
"155","06-04","37.991374285714","18.205479642857","82.9938329285714","25.5896223214286","902.48322904762","1.830571428465","4.56000453343976"
"156","06-05","38.529799404762","18.448456785714","81.2562896547619","24.5971702380952","913.040882857142","2.24394","4.08799535238096"
"157","06-06","39.110670833333","19.070824404762","80.000114297619","24.1439169642857","925.098820238096","1.901985","4.42976698809524"
"158","06-07","39.117761309524","19.174740119048","79.8343015595238","23.7643268333333","901.12917047619","2.098665","4.0055499404762"
"159","06-08","39.220141785714","19.297646666667","78.9063880357143","24.001063202381","916.230364285714","1.66284","4.14206588571428"
"160","06-09","39.0883875","19.459248809524","80.0159383809524","24.1623079404762","898.76677","1.55556","4.59673727857142"
"161","06-10","39.111436190476","19.541058333333","78.7737186785714","24.3368683452381","910.041403571428","1.727655","4.42492527142858"
"162","06-11","38.962686190476","19.47652797619","78.8086209642857","24.0971201190476","908.97024","1.79694","4.42665704761904"
"163","06-12","39.168485714286","19.423544166667","77.0977818571429","23.5610406547619","915.74048","1.913585714307","3.87151619283586"
"164","06-13","39.179771904762","19.497300357143","77.0702001190476","22.9875753452381","920.929612380952","1.592171428614","4.03121230948124"
"165","06-14","39.607286785714","19.867977380952","75.8592522261905","22.618008952381","916.998606904762","1.619842857228","4.17455595467676"
"166","06-15","39.924417261905","20.15709297619","75.4504329761905","22.7595578333333","908.948335238096","1.589085","4.0882345404762"
"167","06-16","40.187567380952","20.434762380952","74.1204109761905","22.255799547619","910.090543571428","1.4304","4.11511431904762"
"168","06-17","40.477204761905","20.481699404762","75.0862278452381","22.229152922619","914.581053809524","1.172842857228","4.34347064039104"
"169","06-18","40.525110833333","20.475093690476","75.1731121428571","22.0666211607143","914.641077619048","1.468714285842","3.94510958320562"
"170","06-19","40.516863214286","20.66642452381","74.7116511904762","22.0143366071429","917.219082857142","1.500642857079","3.99111253577814"
"171","06-20","40.500502857143","20.61276297619","74.8624083333333","22.6185230357143","921.031931904762","1.413371428614","4.04210287852886"
"172","06-21","40.474297619048","20.722412857143","73.6500709404762","22.6488672619048","911.846001666666","1.511285714307","4.17492178807396"
"173","06-22","40.6719125","20.832310714286","74.5292769404762","22.3650051547619","901.29241404762","1.43465714307","3.9769760664538"
"174","06-23","40.68355547619","20.935901071429","76.0548075238095","22.9990819642857","906.318487619048","1.441042857228","3.71422545943866"
"175","06-24","40.642404880952","20.965358809524","76.3434248928571","23.0526153571429","914.798554285714","1.4751","4.09631918095238"
"176","06-25","40.947804166667","21.094084047619","77.2686803452381","23.0518387261905","923.055927380952","1.656028571535","3.54944446179834"
"177","06-26","41.178642857143","21.119177261905","78.0927051190476","22.844567327381","918.450837142858","1.400599999851","3.71125894776804"
"178","06-27","41.373609642857","21.530831071429","77.7179057380952","23.0044408095238","922.359537857142","1.204771428465","4.25660592867786"
"179","06-28","41.441359880952","21.422883690476","79.7938706666667","24.1051658214286","917.08038595238","1.413371428614","4.06179299519552"
"180","06-29","41.245814285714","21.665718928571","79.8957050119048","24.38922325","908.416737380952","1.48851","4.00656017857142"
"181","06-30","41.28205547619","21.529964880952","80.5456586428571","24.3274926011905","901.233098571428","1.555985714307","3.87189820474062"
"182","07-01","41.324593809524","21.821157142857","80.4344251785714","24.6797349404762","898.214377142858","1.453814285544","4.29750562159886"
"183","07-02","41.032707142857","21.8695508333331","80.9726184880952","25.2716967261905","896.174633809524","1.366542857079","4.39298308577814"
"184","07-03","40.930503571429","21.841498571429","83.0042893571429","25.7285681190476","897.637987619048","1.185614285544","4.83416203112266"
"185","07-04","41.402804047619","21.987550833333","84.0113639285714","25.9750944285714","904.325371428572","1.547471428614","4.2873378809098"
"186","07-05","41.868753333333","22.144683571429","83.0516008214286","24.9622233928571","900.596201190476","1.275014285544","4.46570635731314"
"187","07-06","42.367374404762","22.717054166667","80.8398961666667","24.7065753452381","893.025509285714","1.472971428465","4.16032925724928"
"188","07-07","42.696248690476","22.993956666667","81.0172691904762","24.3829634047619","896.317263809524","1.270757142921","4.50695526422186"
"189","07-08","42.635353690476","22.97071047619","82.1593355238095","24.8975006547619","887.49009795238","1.189871428614","4.60496413329076"
"190","07-09","42.425419047619","22.937906547619","81.5217963214286","25.0451818511905","892.565722619048","1.081314285693","4.42261089287842"
"191","07-10","42.118211785714","22.942631309524","81.3011815238095","25.1942006964286","868.978452380952","1.294065","4.38416247380952"
"192","07-11","42.035005119048","23.004463809524","81.417105047619","25.3926231547619","863.728331666666","1.347705","4.35108256666666"
"193","07-12","42.27735202381","23.184704642857","79.6119810476191","24.8926425595238","875.867557380952","1.164435","4.5368291547619"
"194","07-13","42.545912738095","23.444462261905","80.8065562738095","24.9525121488095","866.235288095238","1.303005","4.2412074"
"195","07-14","42.383491309524","23.485760714286","80.7574173809524","25.5038754166667","852.45844547619","1.100471428614","4.44217931424314"
"196","07-15","42.319315238095","23.731984285714","79.0742330952381","25.8871370238095","855.291308809524","1.243085714307","4.43037362378824"
"197","07-16","42.446205952381","23.977194166667","78.2761601547619","25.5719559047619","862.929919761904","1.24734285693","4.31811446687952"
"198","07-17","42.644274285714","24.013733571429","76.9953767380952","24.8369214047619","869.022544761904","1.38144285693","4.25550680497476"
"199","07-18","43.032912619048","24.35270047619","77.0471988571429","24.432847047619","869.825726428572","1.253728571535","4.32522004989358"
"200","07-19","43.240106904762","24.676910714286","76.8188486785714","24.2397878928571","867.49620904762","1.21584","4.33069395"
"201","07-20","43.298591190476","24.54426297619","75.4620792261905","23.9608678154762","875.567140714286","1.421885714307","3.91798550950252"
"202","07-21","43.527464880952","24.682678928571","75.1252318095238","23.4685878571429","877.577793095238","1.372928571237","4.19592861447728"
"203","07-22","43.464543214286","24.804818809524","73.4140884404762","23.2448586011905","864.66325","1.464457142772","3.92608737151372"
"204","07-23","43.583923095238","24.998122142857","72.9594574523809","23.1711745","864.95707547619","1.306942857228","4.14505833562914"
"205","07-24","43.750199285714","25.189250714286","70.8653528928571","22.5808617797619","850.37863547619","1.189871428614","4.3535266809098"
"206","07-25","44.061752261905","25.526532142857","69.0670300119048","22.0375673452381","855.592556190476","1.083442857228","4.32039396896248"
"207","07-26","44.132208333333","25.714210714286","70.4303143690476","22.674729297619","850.291027142858","0.951471428763","4.24334711409414"
"208","07-27","43.833474404762","25.515963333333","71.435614","22.8167775952381","854.33747452381","0.994042857228","4.59872876181962"
"209","07-28","43.553902738095","25.105960119048","73.0148151428571","23.8311220357143","863.016678095238","1.0281","4.46492558333334"
"210","07-29","43.56457202381","24.857392261905","74.3336166904762","23.5486716309524","847.783584761904","1.387828571535","3.82435614036976"
"211","07-30","43.623945238095","24.894041428571","73.3396341428571","23.0225722380952","853.082881666666","0.991914285693","4.12247998097366"
"212","07-31","43.678998571429","24.926054047619","72.9755555357143","22.9226097261905","838.033063333334","1.128142857228","4.42424831896248"
"213","08-01","43.791386071429","24.594365952381","72.5070511190476","22.679751297619","858.50553047619","1.209028571535","4.35902040132214"
"214","08-02","43.711668452381","24.488592142857","74.9549721309524","22.9725842857143","856.478705714286","1.049385714456","4.1627313760202"
"215","08-03","43.672409642857","24.764411071429","74.1151964880952","23.2252817916667","829.023957857142","1.140914285544","4.2505473096941"
"216","08-04","43.45505452381","24.898217738095","74.334887952381","23.3727567142857","826.64546047619","1.106857142772","4.14600665484704"
"217","08-05","43.370226428571","24.721072738095","74.9986664047619","23.6479469285714","825.777810238096","1.266499999851","3.98594069776804"
"218","08-06","43.479477023809","24.606848333333","76.264649297619","23.8667703452381","838.160377857142","1.319714285544","3.85804608826552"
"219","08-07","43.202307619048","24.450325119048","76.5521278214286","24.1244085595238","826.093163095238","1.185614285544","4.30401667159886"
"220","08-08","43.029076785714","24.416081071429","78.0745890357143","25.6715533214286","820.689530714286","1.228185714456","4.41297458316304"
"221","08-09","43.17514297619","24.402145833333","77.6900625357143","25.2257486309524","818.247251190476","1.081314285693","4.4581863047832"
"222","08-10","43.058179761905","24.252475","77.0590865238095","25.2380171190476","804.413433571428","1.096214285544","4.11978767874172"
"223","08-11","43.079071785714","24.396944642857","77.3862011071429","24.8499054880952","815.636621666666","1.128142857228","4.25631514515296"
"224","08-12","42.746617857143","24.172241785714","76.6911316428571","24.8988175","810.856218333334","1.0281","4.40324228095238"
"225","08-13","42.635725238095","24.102771190476","77.4038799761905","25.243742","806.616465714286","0.98765714307","4.46019591407286"
"226","08-14","42.437905238095","23.935702142857","78.7512821785714","25.2897642857143","785.40082904762","1.062157142772","4.519706057228"
"227","08-15","42.113991547619","24.022011190476","78.5241316309524","25.6784090119048","786.103536904762","1.134528571386","4.53034132623304"
"228","08-16","42.038690833333","23.930565833333","78.6365096785714","26.2085124761905","785.667702142858","1.083442857228","4.48489915705772"
"229","08-17","42.105940952381","23.84415547619","78.5313257857143","26.6595164404762","791.382183333334","1.098342857079","4.37155036434958"
"230","08-18","42.220331071429","23.725929404762","80.9562234880952","26.7054105","794.912766904762","1.128142857228","4.44137941658152"
"231","08-19","41.97252","23.795818809524","80.1129684404762","26.6396887380952","781.126997142858","1.123885714158","4.534820235842"
"232","08-20","41.939423095238","23.82759047619","78.3761201428571","26.3982928928571","771.05005952381","1.039275","4.65357905714286"
"233","08-21","42.244242738095","23.860606666667","78.9559431547619","25.818049547619","787.674300238096","0.914115","5.05570164285714"
"234","08-22","42.177045357143","23.95746952381","76.4824902023809","24.9972795833333","768.117566904762","1.12197","4.81232275238096"
